ticketId,Date (Ticket Created),Date (Ticket Last Updated),Date (Ticket Solved),Type,Category,Sub Category,Ticket Group,Ticket Status,corpId,Ticket Requester Domain,Z Channel,# SLA tickets,# SLAs Achieved,# SLAs Breached (Total),% Achieved,% Breached
548574,7/14/18,7/21/18,7/14/18,Query,Web Related,Set/Change Static PIN via Web,L1 - Support,Closed,13018,zeta.in,App,1,0,1,0,1
548576,7/14/18,7/18/18,7/18/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,5852,india.sodexo.com,Email,1,0,1,0,1
548578,7/14/18,7/25/18,7/18/18,Complaint,Payment Related,Add funds via UPI dispute,L2 - Escalations,Closed,2934,gmail.com,Chat,1,1,1,0.5,0.5
548580,7/14/18,7/18/18,7/18/18,Complaint,App Related,Issue with SC settings,L1 - Support,Closed,5852,india.sodexo.com,Email,1,0,1,0,1
548581,7/14/18,7/22/18,7/15/18,Complaint,Corporate Benefit Related,Bill decline dispute,L1 - Support,Closed,10504,cosmofilms.com,App,1,0,1,0,1
548582,7/14/18,7/17/18,7/17/18,Request,Merchant Related,Merchant suggestion,L2 - Escalations,Closed,-,gmail.com,App,1,1,0,1,0
548583,7/14/18,7/21/18,7/14/18,Request,Account Related,Zeta account migration,L2 - Escalations,Closed,-,daikinindia.com,Phone,1,1,0,1,0
548584,7/14/18,7/17/18,7/14/18,Query,App Related,How to use App,L1 - Support,Closed,4239,bmc.com,Chat,1,1,0,1,0
548586,7/14/18,7/24/18,7/18/18,Complaint,Payment Related,Refund not received,L2 - Escalations,Closed,-,gmail.com,Phone,1,1,0,1,0
548588,7/14/18,7/21/18,7/14/18,Query,KYC Related,Self serve KYC,L1 - Support,Closed,2934,gmail.com,Chat,1,1,0,1,0
548589,7/14/18,7/14/18,7/14/18,Other,Feedback Related,Services,L1 - Support,Closed,9410,zeta.in,App,1,0,1,0,1
548592,7/14/18,7/21/18,7/14/18,Complaint,Payment Related,Online txn - Debited not credited to merchant,L1 - Support,Closed,8807,zeta.in,App,1,1,0,1,0
548593,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548594,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548595,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548596,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548597,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548598,7/14/18,7/21/18,7/14/18,Query,Web Related,Set/Change Static PIN via Web,L1 - Support,Closed,14438,zeta.in,App,1,1,0,1,0
548599,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,695,zeta.in,App,1,0,1,0,1
548600,7/14/18,7/23/18,7/17/18,Complaint,Payment Related,Online txn - Debited not credited to merchant,L2 - Escalations,Closed,4753,sapient.com,Chat,1,2,0,1,0
548601,7/14/18,7/21/18,7/14/18,Request,Account Related,Zeta account migration,L2 - Escalations,Closed,6996,gmail.com,Phone,1,1,0,1,0
548603,7/14/18,7/21/18,7/14/18,Complaint,App Related,App usage issue,L1 - Support,Closed,2934,gmail.com,Chat,1,1,0,1,0
548604,7/14/18,7/21/18,7/14/18,Query,KYC Related,Self serve KYC,L1 - Support,Closed,-,gmail.com,App,1,0,1,0,1
548607,7/14/18,7/22/18,7/17/18,Complaint,Payment Related,Add funds via UPI dispute,L2 - Escalations,Closed,531,practo.com,Chat,1,1,1,0.5,0.5
548608,7/14/18,7/30/18,7/23/18,Query,Product Related,Fuel/Travel card,L1 - Support,Closed,4707,idfc.com,App,1,0,1,0,1
548609,7/14/18,7/14/18,7/14/18,Other,Sodexo Related,Routed to Sodexo,L1 - Support,Closed,10798,zeta.in,App,1,0,1,0,1
548611,7/14/18,7/21/18,7/16/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,-,huronconsultinggroup.com,Phone,1,1,0,1,0
548614,7/14/18,7/21/18,7/14/18,Complaint,KYC Related,Delay in processing KYC,L1 - Support,Closed,3652,box8.in,Chat,1,1,0,1,0
548615,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,gmail.com,App,1,1,0,1,0
548616,7/14/18,7/25/18,7/18/18,Complaint,Payment Related,Online txn - Debited not credited to merchant,L2 - Escalations,Closed,5254,accenture.com,App,1,2,0,1,0
548619,7/14/18,7/14/18,7/14/18,Other,Feedback Related,Products,Social Media,Closed,-,,Play Store,1,1,0,1,0
548620,7/14/18,7/24/18,7/17/18,Complaint,Payment Related,Add funds via IMPS/NEFT dispute,L2 - Escalations,Closed,-,gmail.com,Phone,1,0,1,0,1
548621,7/14/18,7/28/18,7/28/18,Complaint,Payment Related,Online txn - Debited not credited to merchant,Escalation Desk,Closed,3859,amazon.com,Chat,1,1,1,0.5,0.5
548623,7/14/18,7/21/18,7/14/18,Query,KYC Related,Self serve KYC,L1 - Support,Closed,2934,gmail.com,Chat,1,1,0,1,0
548626,7/14/18,7/21/18,7/14/18,Query,App Related,How to use Meal card,L1 - Support,Closed,3859,amazon.com,Chat,1,1,0,1,0
548627,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
548628,7/14/18,7/17/18,7/17/18,Complaint,Payment Related,Add funds via Debit/Net banking dispute,L2 - Escalations,Closed,-,gmail.com,Phone,1,0,1,0,1
548630,7/14/18,7/21/18,7/14/18,Complaint,Payment Related,Online txn - Debited not credited to merchant,L1 - Support,Closed,5254,accenture.com,App,1,1,0,1,0
548632,7/14/18,7/21/18,7/14/18,Other,DNC,Blank chat,L1 - Support,Closed,358,gmail.com,Chat,1,1,0,1,0
548636,7/14/18,7/14/18,7/14/18,Complaint,Payment Related,Add funds via Debit/Net banking dispute,L1 - Support,Closed,-,gmail.com,App,1,1,0,1,0
548637,7/14/18,8/5/18,,Complaint,Corporate Benefit Related,Meal voucher not received - Routed to HR,L1 - Support,Pending,-,accenture.com,Email,1,0,5,0,1
548638,7/14/18,7/17/18,7/14/18,Query,Product Related,Meal card,L1 - Support,Closed,5254,gmail.com,App,1,0,1,0,1
548640,7/14/18,7/28/18,7/21/18,Complaint,App Related,Unable to apply for SSKYC,L2 - Escalations,Closed,-,gmail.com,App,1,0,3,0,1
548642,7/14/18,7/17/18,7/17/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,4707,zeta.in,App,1,0,1,0,1
548643,7/14/18,7/21/18,7/14/18,Complaint,Payment Related,Online txn - Debited not credited to merchant,L1 - Support,Closed,5314,cisco.com,App,1,0,1,0,1
548645,7/14/18,7/21/18,7/14/18,Complaint,Promos Offers Related,Issue with campaign offers,L1 - Support,Closed,3859,amazon.com,Chat,1,1,0,1,0
548646,7/14/18,7/17/18,7/17/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,-,licindia.com,Email,1,0,1,0,1
548649,7/14/18,7/14/18,7/14/18,Other,Sodexo Related,Routed to Sodexo,L1 - Support,Closed,-,jsw.in,Email,1,0,1,0,1
548650,7/14/18,7/19/18,7/14/18,Query,Product Related,Meal card,L1 - Support,Closed,14420,bseindia.com,Chat,1,1,0,1,0
548652,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548653,7/14/18,7/22/18,7/15/18,Complaint,Account Related,Not getting Email/SMS from Zeta,L1 - Support,Closed,5852,india.sodexo.com,Email,1,0,1,0,1
548654,7/14/18,7/19/18,7/14/18,Query,Product Related,Meal card,L1 - Support,Closed,3859,amazon.com,Chat,1,1,0,1,0
548655,7/14/18,7/25/18,7/18/18,Complaint,Payment Related,Add funds via UPI dispute,L2 - Escalations,Closed,-,zeta.in,App,1,3,0,1,0
548658,7/14/18,7/21/18,7/14/18,Complaint,KYC Related,Delay in processing KYC,L1 - Support,Closed,-,gmail.com,Email,1,0,1,0,1
548659,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548660,7/14/18,7/17/18,7/17/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
548661,7/14/18,7/17/18,7/17/18,Other,Unknown Category,Unknown,L1 - Support,Closed,5254,accenture.com,App,1,1,0,1,0
548662,7/14/18,7/17/18,7/17/18,Query,Product Related,Super card status,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
548664,7/14/18,7/21/18,7/14/18,Query,Product Related,Meal card,L1 - Support,Closed,7677,gmail.com,App,1,1,0,1,0
548666,7/14/18,7/21/18,7/14/18,Query,App Related,Super card activation via App,Social Media,Closed,-,,Play Store,1,2,0,1,0
548668,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
548669,7/14/18,7/22/18,7/15/18,Complaint,App Related,Unable to apply for SSKYC,L2 - Escalations,Closed,-,gmail.com,Email,1,1,1,0.5,0.5
548670,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
548673,7/14/18,7/17/18,7/17/18,Query,App Related,Block super card via App,L1 - Support,Closed,866,landmarkgroup.in,Chat,1,1,0,1,0
548674,7/14/18,7/17/18,7/17/18,Other,Unknown Category,Unknown,L1 - Support,Closed,2934,zeta.in,App,1,1,0,1,0
548675,7/14/18,7/16/18,7/16/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,96,flock.co,Chat,1,1,0,1,0
548676,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,3859,amazon.com,App,1,1,0,1,0
548677,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,3859,amazon.com,Chat,1,1,0,1,0
548679,7/14/18,7/21/18,7/14/18,Query,Product Related,Super card status,L1 - Support,Closed,-,gmail.com,App,1,1,0,1,0
548683,7/14/18,7/19/18,7/14/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,13163,adani.com,Chat,1,1,0,1,0
548687,7/14/18,7/24/18,7/23/18,Query,Product Related,Reward card,Escalation Desk,Closed,-,gmail.com,App,1,1,1,0.5,0.5
548688,7/14/18,7/17/18,7/14/18,Request,Account Related,Zeta account migration,L2 - Escalations,Closed,14382,virtusa.com,Phone,1,1,0,1,0
548690,7/14/18,7/23/18,7/16/18,Complaint,App Related,App usage issue,L2 - Escalations,Closed,-,gmail.com,Phone,1,1,0,1,0
548691,7/14/18,7/21/18,7/14/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
548692,7/14/18,7/17/18,7/14/18,Complaint,Corporate Benefit Related,Bill decline dispute,L1 - Support,Closed,96,flock.co,Chat,1,1,0,1,0
548693,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548694,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548695,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548696,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548697,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548699,7/14/18,7/21/18,7/14/18,Query,Product Related,Meal card,L1 - Support,Closed,5508,gmail.com,Email,1,1,0,1,0
548700,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548702,7/14/18,7/21/18,7/14/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,9988,zeta.in,App,1,1,0,1,0
548703,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548704,7/14/18,7/24/18,7/17/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,13896,gmail.com,Email,1,1,1,0.5,0.5
548706,7/14/18,7/17/18,7/17/18,Request,Account Related,Block account,L1 - Support,Closed,-,gmail.com,App,1,1,0,1,0
548708,7/14/18,7/21/18,7/14/18,Complaint,KYC Related,Delay in processing KYC,L1 - Support,Closed,-,gmail.com,App,1,0,1,0,1
548709,7/14/18,7/18/18,7/18/18,Query,App Related,Add money to cash card,L1 - Support,Closed,-,gmail.com,App,1,1,2,0.333333333333333,0.666666666666667
548711,7/14/18,7/17/18,7/17/18,Complaint,Payment Related,Online txn - Debited not credited to merchant,L1 - Support,Closed,4617,viteos.com,Chat,1,1,0,1,0
548712,7/14/18,7/21/18,7/14/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,12939,zeta.in,App,1,1,0,1,0
548713,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
548714,7/14/18,7/21/18,7/14/18,Query,App Related,How to use App,L1 - Support,Closed,-,gmail.com,App,1,1,0,1,0
548715,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,5456,commvault.com,App,1,1,0,1,0
548716,7/14/18,7/22/18,7/15/18,Other,Unknown Category,Unknown,L1 - Support,Closed,-,gmail.com,Email,1,0,1,0,1
548717,7/14/18,7/22/18,7/15/18,Other,Unknown Category,Unknown,L1 - Support,Closed,-,gmail.com,Email,1,0,1,0,1
548718,7/14/18,7/21/18,7/14/18,Query,KYC Related,Self serve KYC,L1 - Support,Closed,2934,gmail.com,Chat,1,1,0,1,0
548719,7/14/18,7/22/18,7/22/18,Complaint,Merchant Related,Curation issues,L2 - Escalations,Closed,2154,akersolutions.com,App,1,0,4,0,1
548723,7/14/18,7/21/18,7/14/18,Complaint,Payment Related,Super card online dispute,L1 - Support,Closed,4617,viteos.com,Chat,1,1,0,1,0
548724,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548725,7/14/18,7/18/18,7/18/18,Complaint,App Related,App usage issue,L1 - Support,Closed,5852,india.sodexo.com,Email,1,0,1,0,1
548726,7/14/18,7/17/18,7/17/18,Complaint,App Related,Unable to add money to Cash Card,L1 - Support,Closed,-,gmail.com,App,1,0,1,0,1
548727,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548728,7/14/18,7/21/18,7/14/18,Complaint,App Related,App usage issue,L1 - Support,Closed,4707,idfcbank.com,Chat,1,1,0,1,0
548729,7/14/18,7/21/18,7/14/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,9999,zeta.in,App,1,1,0,1,0
548730,7/14/18,7/20/18,7/17/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,-,ttibi.co.in,Phone,1,0,1,0,1
548735,7/14/18,7/17/18,7/17/18,Other,Sodexo Related,Routed to Sodexo,L1 - Support,Closed,9988,mckinsey.com,Phone,1,0,1,0,1
548736,7/14/18,7/21/18,7/14/18,Query,Web Related,Super card activation via Web,L1 - Support,Closed,11017,dishd2h.com,Chat,1,1,0,1,0
548737,7/14/18,7/21/18,7/14/18,Complaint,Corporate Benefit Related,Meal voucher not received - Routed to HR,L1 - Support,Closed,5254,accenture.com,App,1,1,0,1,0
548739,7/14/18,7/17/18,7/14/18,Request,Account Related,Zeta account migration,L2 - Escalations,Closed,3859,gmail.com,Phone,1,1,0,1,0
548740,7/14/18,7/25/18,7/18/18,Complaint,Payment Related,Add funds via UPI dispute,L2 - Escalations,Closed,-,gmail.com,Phone,1,0,1,0,1
548741,7/14/18,7/17/18,7/17/18,Other,Unknown Category,Unknown,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
548742,7/14/18,7/21/18,7/14/18,Query,Product Related,Zeta wallet,L1 - Support,Closed,9043,zeta.in,App,1,1,0,1,0
548743,7/14/18,7/24/18,7/21/18,Complaint,Payment Related,Refund not received,L2 - Escalations,Closed,9549,sodexo.com,Email,1,1,1,0.5,0.5
548744,7/14/18,7/21/18,7/14/18,Query,KYC Related,Self serve KYC,L1 - Support,Closed,2934,gmail.com,App,1,1,0,1,0
548745,7/14/18,7/27/18,7/24/18,Complaint,Payment Related,Online txn - Debited not credited to merchant,L2 - Escalations,Closed,5254,accenture.com,Phone,1,0,1,0,1
548747,7/14/18,7/22/18,7/15/18,Complaint,App Related,Trouble login via App,L1 - Support,Closed,5852,india.sodexo.com,Email,1,0,1,0,1
548748,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548749,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,5456,commvault.com,Chat,1,1,0,1,0
548750,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548751,7/14/18,7/17/18,7/14/18,Query,App Related,Add money to cash card,L1 - Support,Closed,3859,amazon.com,Chat,1,1,0,1,0
548753,7/14/18,7/14/18,7/14/18,Other,Sodexo Related,Routed to Sodexo,L1 - Support,Closed,9789,gmrgroup.in,App,1,1,0,1,0
548755,7/14/18,7/19/18,7/14/18,Query,Product Related,Super card status,L1 - Support,Closed,-,gmail.com,App,1,1,0,1,0
548756,7/14/18,7/21/18,7/15/18,Query,Corporate Benefit Related,Bill processing status,L1 - Support,Closed,622,nestaway.com,Chat,1,1,1,0.5,0.5
548758,7/14/18,7/21/18,7/14/18,Request,Merchant Related,Merchant suggestion,L2 - Escalations,Closed,10382,gail.co.in,App,1,1,0,1,0
548761,7/14/18,7/21/18,7/14/18,Complaint,Corporate Benefit Related,Meal voucher not received - Routed to HR,L1 - Support,Closed,4237,cnhind.com,App,1,1,0,1,0
548762,7/14/18,7/14/18,7/14/18,Other,Sodexo Related,Routed to Sodexo,L1 - Support,Closed,-,sailrsp.co.in,Email,1,1,0,1,0
548763,7/14/18,7/20/18,7/20/18,Complaint,Payment Related,Offline txn - Debited not credited to merchant,L2 - Escalations,Closed,4481,gmail.com,App,1,2,1,0.666666666666667,0.333333333333333
548765,7/14/18,7/14/18,7/14/18,Complaint,App Related,Unable to upload bills,L1 - Support,Closed,-,cosmofilms.com,Email,1,1,0,1,0
548766,7/14/18,7/17/18,7/14/18,Query,KYC Related,Self serve KYC,L1 - Support,Closed,-,gmail.com,App,1,1,0,1,0
548769,7/14/18,7/20/18,7/15/18,Query,Product Related,Meal card,L1 - Support,Closed,3859,amazon.com,App,1,1,1,0.5,0.5
548770,7/14/18,7/21/18,7/14/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,2934,gmail.com,Phone,1,1,0,1,0
548771,7/14/18,7/17/18,7/17/18,Request,Merchant Related,Merchant suggestion,L2 - Escalations,Closed,5254,accenture.com,App,1,1,0,1,0
548773,7/14/18,7/21/18,7/14/18,Query,Product Related,Super card,L1 - Support,Closed,-,zeta.in,App,1,0,1,0,1
548774,7/14/18,7/21/18,7/14/18,Request,Account Related,Zeta account migration,L2 - Escalations,Closed,4519,cgi.com,Phone,1,1,0,1,0
548775,7/14/18,7/14/18,7/14/18,Other,Feedback Related,Products,Social Media,Closed,-,,Play Store,1,1,0,1,0
548776,7/14/18,7/17/18,7/17/18,Complaint,Payment Related,Online txn - Debited not credited to merchant,L1 - Support,Closed,-,zeta.in,App,1,0,1,0,1
548778,7/14/18,7/21/18,7/14/18,Query,Product Related,Reward card,L1 - Support,Closed,-,gmail.com,App,1,1,0,1,0
548779,7/14/18,7/20/18,7/19/18,Query,Product Related,Reward card,L1 - Support,Closed,10037,basf.com,Email,1,1,2,0.333333333333333,0.666666666666667
548781,7/14/18,7/21/18,7/14/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,2661,zeta.in,App,1,1,0,1,0
548782,7/14/18,7/17/18,7/17/18,Complaint,App Related,App usage issue,L1 - Support,Closed,10798,beckman.com,App,1,1,0,1,0
548783,7/14/18,7/21/18,7/14/18,Request,Product Related,Apply for super card,L1 - Support,Closed,3859,amazon.com,Chat,1,1,0,1,0
548785,7/14/18,7/17/18,7/17/18,Request,Account Related,Block account,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
548789,7/14/18,7/25/18,7/25/18,Complaint,Payment Related,Add funds via UPI dispute,Escalation Desk,Closed,-,gmail.com,Email,1,1,1,0.5,0.5
548790,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548793,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548795,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548796,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548797,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548798,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548799,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548800,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548801,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548802,7/14/18,7/23/18,7/16/18,Complaint,Corporate Benefit Related,Meal voucher not received - Routed to HR,L1 - Support,Closed,3859,amazon.com,Chat,1,2,0,1,0
548804,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548806,7/14/18,7/24/18,7/17/18,Complaint,Merchant Related,Curation issues,L2 - Escalations,Closed,5254,accenture.com,Chat,1,2,1,0.666666666666667,0.333333333333333
548807,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
548808,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,4230,parikhpackaging.com,Chat,1,1,0,1,0
548809,7/14/18,7/17/18,7/17/18,Complaint,Payment Related,Online txn - Debited not credited to merchant,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
548810,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
548811,7/14/18,7/21/18,7/14/18,Complaint,App Related,Issue with App notifications,L1 - Support,Closed,5458,sdgc.com,Chat,1,1,0,1,0
548812,7/14/18,7/21/18,7/14/18,Query,Product Related,Super card,L1 - Support,Closed,3572,gmail.com,Chat,1,1,0,1,0
548817,7/14/18,7/17/18,7/17/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,-,zeta.in,App,1,0,1,0,1
548818,7/14/18,7/21/18,7/14/18,Complaint,Corporate Benefit Related,Bill approved but remain unpaid,L1 - Support,Closed,2531,oyorooms.com,Chat,1,1,0,1,0
548819,7/14/18,7/17/18,7/17/18,Complaint,App Related,App usage issue,L1 - Support,Closed,-,zeta.in,App,1,0,1,0,1
548820,7/14/18,7/21/18,7/14/18,Query,App Related,Set/Change Static PIN via App,L1 - Support,Closed,13305,zeta.in,App,1,1,0,1,0
